;seminoma vs non-seminoma Fold Change;seminoma vs non-seminoma pval;seminoma vs non-seminoma fdr;seminoma vs non-seminoma significant;embryonal vs seminoma Fold Change;embryonal vs seminoma pval;embryonal vs seminoma fdr;embryonal vs seminoma significant;embryonal vs non_embryonal_non_seminoma Fold Change;embryonal vs non_embryonal_non_seminoma pval;embryonal vs non_embryonal_non_seminoma fdr;embryonal vs non_embryonal_non_seminoma significant;teratoma vs non-teratoma Fold Change;teratoma vs non-teratoma pval;teratoma vs non-teratoma fdr;teratoma vs non-teratoma significant;KIT-mutated seminoma vs KIT-wildtype seminoma Fold Change;KIT-mutated seminoma vs KIT-wildtype seminoma pval;KIT-mutated seminoma vs KIT-wildtype seminoma fdr;KIT-mutated seminoma vs KIT-wildtype seminoma significant
hsa-mir-6774, mature,MIMAT0027449;;;;;;;;;;;;;;;;;;;;
hsa-mir-6775, mature,MIMAT0027451;;;;;;;;;;;;;;;;;;;;
hsa-mir-6776, mature,MIMAT0027452;;;;;;;;;;;;;;;;;;;;
hsa-mir-6776, mature,MIMAT0027453;;;;;;;;;;;;;;;;;;;;
hsa-mir-6777, mature,MIMAT0027454;;;;;;;;;;;;;;;;;;;;
hsa-mir-6777, mature,MIMAT0027455;;;;;;;;;;;;;;;;;;;;
hsa-mir-6778, mature,MIMAT0027456;;;;;;;;;;;;;;;;;;;;
hsa-mir-6778, mature,MIMAT0027457;;;;;;;;;;;;;;;;;;;;
hsa-mir-6779, mature,MIMAT0027458;;;;;;;;;;;;;;;;;;;;
hsa-mir-6779, mature,MIMAT0027459;;;;;;;;;;;;;;;;;;;;
hsa-mir-6780a, mature,MIMAT0027460;;;;;;;;;;;;;;;;;;;;
hsa-mir-6780a, mature,MIMAT0027461;;;;;;;;;;;;;;;;;;;;
hsa-mir-6780b, mature,MIMAT0027572;;;;;;;;;;;;;;;;;;;;
hsa-mir-6780b, mature,MIMAT0027573;;;;;;;;;;;;;;;;;;;;
hsa-mir-6781, mature,MIMAT0027462;;;;;;;;;;;;;;;;;;;;
hsa-mir-6781, mature,MIMAT0027463;;;;;;;;;;;;;;;;;;;;
hsa-mir-6782, mature,MIMAT0027464;;;;;;;;;;;;;;;;;;;;
hsa-mir-6782, mature,MIMAT0027465;;;;;;;;;;;;;;;;;;;;
hsa-mir-6783, mature,MIMAT0027466;;;;;;;;;;;;;;;;;;;;
hsa-mir-6783, mature,MIMAT0027467;;;;;;;;;;;;;;;;;;;;
hsa-mir-6784, mature,MIMAT0027468;;;;;;;;;;;;;;;;;;;;
hsa-mir-6784, mature,MIMAT0027469;;;;;;;;;;;;;;;;;;;;
hsa-mir-6785, mature,MIMAT0027470;;;;;;;;;;;;;;;;;;;;
hsa-mir-6785, mature,MIMAT0027471;;;;;;;;;;;;;;;;;;;;
hsa-mir-6786, mature,MIMAT0027472;;;;;;;;;;;;;;;;;;;;
hsa-mir-6786, mature,MIMAT0027473;;;;;;;;;;;;;;;;;;;;
hsa-mir-6787, mature,MIMAT0027474;;;;;;;;;;;;;;;;;;;;
hsa-mir-6787, mature,MIMAT0027475;;;;;;;;;;;;;;;;;;;;
hsa-mir-6788, mature,MIMAT0027476;;;;;;;;;;;;;;;;;;;;
hsa-mir-6788, mature,MIMAT0027477;;;;;;;;;;;;;;;;;;;;
hsa-mir-6789, mature,MIMAT0027478;;;;;;;;;;;;;;;;;;;;
hsa-mir-6789, mature,MIMAT0027479;;;;;;;;;;;;;;;;;;;;
hsa-mir-6790, mature,MIMAT0027480;;;;;;;;;;;;;;;;;;;;
hsa-mir-6790, mature,MIMAT0027481;;;;;;;;;;;;;;;;;;;;
hsa-mir-6791, mature,MIMAT0027482;;;;;;;;;;;;;;;;;;;;
hsa-mir-6791, mature,MIMAT0027483;;;;;;;;;;;;;;;;;;;;
hsa-mir-6792, mature,MIMAT0027484;;;;;;;;;;;;;;;;;;;;
hsa-mir-6792, mature,MIMAT0027485;;;;;;;;;;;;;;;;;;;;
hsa-mir-6793, mature,MIMAT0027486;;;;;;;;;;;;;;;;;;;;
hsa-mir-6793, mature,MIMAT0027487;;;;;;;;;;;;;;;;;;;;
hsa-mir-6794, mature,MIMAT0027488;;;;;;;;;;;;;;;;;;;;
hsa-mir-6794, mature,MIMAT0027489;;;;;;;;;;;;;;;;;;;;
hsa-mir-6795, mature,MIMAT0027490;;;;;;;;;;;;;;;;;;;;
hsa-mir-6795, mature,MIMAT0027491;;;;;;;;;;;;;;;;;;;;
hsa-mir-6796, mature,MIMAT0027492;;;;;;;;;;;;;;;;;;;;
hsa-mir-6796, mature,MIMAT0027493;;;;;;;;;;;;;;;;;;;;
hsa-mir-6797, mature,MIMAT0027494;;;;;;;;;;;;;;;;;;;;
hsa-mir-6797, mature,MIMAT0027495;;;;;;;;;;;;;;;;;;;;
hsa-mir-6798, mature,MIMAT0027496;;;;;;;;;;;;;;;;;;;;
hsa-mir-6798, mature,MIMAT0027497;;;;;;;;;;;;;;;;;;;;
hsa-mir-6799, mature,MIMAT0027498;;;;;;;;;;;;;;;;;;;;
hsa-mir-6799, mature,MIMAT0027499;;;;;;;;;;;;;;;;;;;;
hsa-mir-6800, mature,MIMAT0027500;;;;;;;;;;;;;;;;;;;;
hsa-mir-6800, mature,MIMAT0027501;;;;;;;;;;;;;;;;;;;;
hsa-mir-6801, mature,MIMAT0027502;;;;;;;;;;;;;;;;;;;;
hsa-mir-6801, mature,MIMAT0027503;;;;;;;;;;;;;;;;;;;;
hsa-mir-6802, mature,MIMAT0027504;;;;;;;;;;;;;;;;;;;;
hsa-mir-6802, mature,MIMAT0027505;;;;;;;;;;;;;;;;;;;;
hsa-mir-6803, mature,MIMAT0027506;;;;;;;;;;;;;;;;;;;;
hsa-mir-6803, mature,MIMAT0027507;;;;;;;;;;;;;;;;;;;;
hsa-mir-6804, mature,MIMAT0027508;;;;;;;;;;;;;;;;;;;;
hsa-mir-6804, mature,MIMAT0027509;;;;;;;;;;;;;;;;;;;;
hsa-mir-6805, mature,MIMAT0027510;;;;;;;;;;;;;;;;;;;;
hsa-mir-6805, mature,MIMAT0027511;;;;;;;;;;;;;;;;;;;;
hsa-mir-6806, mature,MIMAT0027512;;;;;;;;;;;;;;;;;;;;
hsa-mir-6806, mature,MIMAT0027513;;;;;;;;;;;;;;;;;;;;
hsa-mir-6807, mature,MIMAT0027514;;;;;;;;;;;;;;;;;;;;
hsa-mir-6807, mature,MIMAT0027515;;;;;;;;;;;;;;;;;;;;
hsa-mir-6808, mature,MIMAT0027517;;;;;;;;;;;;;;;;;;;;
hsa-mir-6809, mature,MIMAT0027518;;;;;;;;;;;;;;;;;;;;
hsa-mir-6809, mature,MIMAT0027519;;;;;;;;;;;;;;;;;;;;
hsa-mir-6810, mature,MIMAT0027520;;;;;;;;;;;;;;;;;;;;
hsa-mir-6810, mature,MIMAT0027521;;;;;;;;;;;;;;;;;;;;
hsa-mir-6811, mature,MIMAT0027522;;;;;;;;;;;;;;;;;;;;
hsa-mir-6812, mature,MIMAT0027524;;;;;;;;;;;;;;;;;;;;
hsa-mir-6812, mature,MIMAT0027525;;;;;;;;;;;;;;;;;;;;
hsa-mir-6813, mature,MIMAT0027526;;;;;;;;;;;;;;;;;;;;
hsa-mir-6813, mature,MIMAT0027527;;;;;;;;;;;;;;;;;;;;
hsa-mir-6814, mature,MIMAT0027528;;;;;;;;;;;;;;;;;;;;
hsa-mir-6814, mature,MIMAT0027529;;;;;;;;;;;;;;;;;;;;
hsa-mir-6815, mature,MIMAT0027530;;;;;;;;;;;;;;;;;;;;
hsa-mir-6815, mature,MIMAT0027531;;;;;;;;;;;;;;;;;;;;
hsa-mir-6816, mature,MIMAT0027532;;;;;;;;;;;;;;;;;;;;
hsa-mir-6816, mature,MIMAT0027533;;;;;;;;;;;;;;;;;;;;
hsa-mir-6817, mature,MIMAT0027534;;;;;;;;;;;;;;;;;;;;
hsa-mir-6817, mature,MIMAT0027535;;;;;;;;;;;;;;;;;;;;
hsa-mir-6818, mature,MIMAT0027536;;;;;;;;;;;;;;;;;;;;
hsa-mir-6818, mature,MIMAT0027537;;;;;;;;;;;;;;;;;;;;
hsa-mir-6819, mature,MIMAT0027538;;;;;;;;;;;;;;;;;;;;
hsa-mir-6819, mature,MIMAT0027539;;;;;;;;;;;;;;;;;;;;
hsa-mir-6820, mature,MIMAT0027540;;;;;;;;;;;;;;;;;;;;
hsa-mir-6820, mature,MIMAT0027541;;;;;;;;;;;;;;;;;;;;
hsa-mir-6821, mature,MIMAT0027542;;;;;;;;;;;;;;;;;;;;
hsa-mir-6821, mature,MIMAT0027543;;;;;;;;;;;;;;;;;;;;
hsa-mir-6822, mature,MIMAT0027544;;;;;;;;;;;;;;;;;;;;
hsa-mir-6822, mature,MIMAT0027545;;;;;;;;;;;;;;;;;;;;
hsa-mir-6823, mature,MIMAT0027546;;;;;;;;;;;;;;;;;;;;
hsa-mir-6823, mature,MIMAT0027547;;;;;;;;;;;;;;;;;;;;
hsa-mir-6824, mature,MIMAT0027548;;;;;;;;;;;;;;;;;;;;
hsa-mir-6824, mature,MIMAT0027549;;;;;;;;;;;;;;;;;;;;
hsa-mir-6825, mature,MIMAT0027550;;;;;;;;;;;;;;;;;;;;
hsa-mir-6825, mature,MIMAT0027551;;;;;;;;;;;;;;;;;;;;
hsa-mir-6826, mature,MIMAT0027552;;;;;;;;;;;;;;;;;;;;
hsa-mir-6826, mature,MIMAT0027553;;;;;;;;;;;;;;;;;;;;
hsa-mir-6827, mature,MIMAT0027554;;;;;;;;;;;;;;;;;;;;
hsa-mir-6827, mature,MIMAT0027555;;;;;;;;;;;;;;;;;;;;
hsa-mir-6828, mature,MIMAT0027556;;;;;;;;;;;;;;;;;;;;
hsa-mir-6828, mature,MIMAT0027557;;;;;;;;;;;;;;;;;;;;
hsa-mir-6829, mature,MIMAT0027558;;;;;;;;;;;;;;;;;;;;
hsa-mir-6829, mature,MIMAT0027559;;;;;;;;;;;;;;;;;;;;
hsa-mir-6830, mature,MIMAT0027560;;;;;;;;;;;;;;;;;;;;
hsa-mir-6830, mature,MIMAT0027561;;;;;;;;;;;;;;;;;;;;
hsa-mir-6831, mature,MIMAT0027562;;;;;;;;;;;;;;;;;;;;
hsa-mir-6831, mature,MIMAT0027563;;;;;;;;;;;;;;;;;;;;
hsa-mir-6832, mature,MIMAT0027564;;;;;;;;;;;;;;;;;;;;
hsa-mir-6832, mature,MIMAT0027565;;;;;;;;;;;;;;;;;;;;
hsa-mir-6833, mature,MIMAT0027567;;;;;;;;;;;;;;;;;;;;
hsa-mir-6834, mature,MIMAT0027568;;;;;;;;;;;;;;;;;;;;
hsa-mir-6834, mature,MIMAT0027569;;;;;;;;;;;;;;;;;;;;
hsa-mir-6835, mature,MIMAT0027570;;;;;;;;;;;;;;;;;;;;
hsa-mir-6835, mature,MIMAT0027571;;;;;;;;;;;;;;;;;;;;
hsa-mir-6836, mature,MIMAT0027574;;;;;;;;;;;;;;;;;;;;
hsa-mir-6836, mature,MIMAT0027575;;;;;;;;;;;;;;;;;;;;
hsa-mir-6837, mature,MIMAT0027576;;;;;;;;;;;;;;;;;;;;
hsa-mir-6837, mature,MIMAT0027577;;;;;;;;;;;;;;;;;;;;
hsa-mir-6838, mature,MIMAT0027578;;;;;;;;;;;;;;;;;;;;
hsa-mir-6838, mature,MIMAT0027579;;;;;;;;;;;;;;;;;;;;
hsa-mir-6839, mature,MIMAT0027580;;;;;;;;;;;;;;;;;;;;
hsa-mir-6839, mature,MIMAT0027581;;;;;;;;;;;;;;;;;;;;
hsa-mir-6840, mature,MIMAT0027582;;;;;;;;;;;;;;;;;;;;
hsa-mir-6840, mature,MIMAT0027583;;;;;;;;;;;;;;;;;;;;
hsa-mir-6841, mature,MIMAT0027584;;;;;;;;;;;;;;;;;;;;
hsa-mir-6842, mature,MIMAT0027586;;;;;;;;;;;;;;;;;;;;
hsa-mir-6842, mature,MIMAT0027587;;;;;;;;;;;;;;;;;;;;
hsa-mir-6843, mature,MIMAT0027588;;;;;;;;;;;;;;;;;;;;
hsa-mir-6844, mature,MIMAT0027589;;;;;;;;;;;;;;;;;;;;
hsa-mir-6845, mature,MIMAT0027590;;;;;;;;;;;;;;;;;;;;
hsa-mir-6845, mature,MIMAT0027591;;;;;;;;;;;;;;;;;;;;
hsa-mir-6846, mature,MIMAT0027592;;;;;;;;;;;;;;;;;;;;
hsa-mir-6846, mature,MIMAT0027593;;;;;;;;;;;;;;;;;;;;
hsa-mir-6847, mature,MIMAT0027594;;;;;;;;;;;;;;;;;;;;
hsa-mir-6847, mature,MIMAT0027595;;;;;;;;;;;;;;;;;;;;
hsa-mir-6848, mature,MIMAT0027596;;;;;;;;;;;;;;;;;;;;
hsa-mir-6848, mature,MIMAT0027597;;;;;;;;;;;;;;;;;;;;
hsa-mir-6849, mature,MIMAT0027598;;;;;;;;;;;;;;;;;;;;
hsa-mir-6849, mature,MIMAT0027599;;;;;;;;;;;;;;;;;;;;
hsa-mir-6850, mature,MIMAT0027600;;;;;;;;;;;;;;;;;;;;
hsa-mir-6850, mature,MIMAT0027601;;;;;;;;;;;;;;;;;;;;
hsa-mir-6851, mature,MIMAT0027602;;;;;;;;;;;;;;;;;;;;
hsa-mir-6851, mature,MIMAT0027603;;;;;;;;;;;;;;;;;;;;
hsa-mir-6852, mature,MIMAT0027604;;;;;;;;;;;;;;;;;;;;
hsa-mir-6852, mature,MIMAT0027605;;;;;;;;;;;;;;;;;;;;
hsa-mir-6853, mature,MIMAT0027607;;;;;;;;;;;;;;;;;;;;
hsa-mir-6854, mature,MIMAT0027608;;;;;;;;;;;;;;;;;;;;
hsa-mir-6854, mature,MIMAT0027609;;;;;;;;;;;;;;;;;;;;
hsa-mir-6855, mature,MIMAT0027610;;;;;;;;;;;;;;;;;;;;
hsa-mir-6855, mature,MIMAT0027611;;;;;;;;;;;;;;;;;;;;
hsa-mir-6856, mature,MIMAT0027612;;;;;;;;;;;;;;;;;;;;
hsa-mir-6856, mature,MIMAT0027613;;;;;;;;;;;;;;;;;;;;
hsa-mir-6857, mature,MIMAT0027614;;;;;;;;;;;;;;;;;;;;
hsa-mir-6857, mature,MIMAT0027615;;;;;;;;;;;;;;;;;;;;
hsa-mir-6858, mature,MIMAT0027616;;;;;;;;;;;;;;;;;;;;
hsa-mir-6858, mature,MIMAT0027617;;;;;;;;;;;;;;;;;;;;
hsa-mir-6859-4, mature,MIMAT0027619;;;;;;;;;;;;;;;;;;;;
hsa-mir-6860, mature,MIMAT0027622;;;;;;;;;;;;;;;;;;;;
hsa-mir-6861, mature,MIMAT0027623;;;;;;;;;;;;;;;;;;;;
hsa-mir-6861, mature,MIMAT0027624;;;;;;;;;;;;;;;;;;;;
hsa-mir-6862-1, mature,MIMAT0027625;;;;;;;;;;;;;;;;;;;;
hsa-mir-6862-1, mature,MIMAT0027626;;;;;;;;;;;;;;;;;;;;
hsa-mir-6863, mature,MIMAT0027627;;;;;;;;;;;;;;;;;;;;
hsa-mir-6864, mature,MIMAT0027628;;;;;;;;;;;;;;;;;;;;
hsa-mir-6864, mature,MIMAT0027629;;;;;;;;;;;;;;;;;;;;
hsa-mir-6865, mature,MIMAT0027630;;;;;;;;;;;;;;;;;;;;
hsa-mir-6865, mature,MIMAT0027631;;;;;;;;;;;;;;;;;;;;
hsa-mir-6866, mature,MIMAT0027632;;;;;;;;;;;;;;;;;;;;
hsa-mir-6866, mature,MIMAT0027633;;;;;;;;;;;;;;;;;;;;
hsa-mir-6867, mature,MIMAT0027634;;;;;;;;;;;;;;;;;;;;
hsa-mir-6867, mature,MIMAT0027635;;;;;;;;;;;;;;;;;;;;
hsa-mir-6868, mature,MIMAT0027636;;;;;;;;;;;;;;;;;;;;
hsa-mir-6868, mature,MIMAT0027637;;;;;;;;;;;;;;;;;;;;
hsa-mir-6869, mature,MIMAT0027638;;;;;;;;;;;;;;;;;;;;
hsa-mir-6869, mature,MIMAT0027639;;;;;;;;;;;;;;;;;;;;
hsa-mir-6870, mature,MIMAT0027640;;;;;;;;;;;;;;;;;;;;
hsa-mir-6870, mature,MIMAT0027641;;;;;;;;;;;;;;;;;;;;
hsa-mir-6871, mature,MIMAT0027642;;;;;;;;;;;;;;;;;;;;
hsa-mir-6871, mature,MIMAT0027643;;;;;;;;;;;;;;;;;;;;
hsa-mir-6872, mature,MIMAT0027644;;;;;;;;;;;;;;;;;;;;
hsa-mir-6872, mature,MIMAT0027645;;;;;;;;;;;;;;;;;;;;
hsa-mir-6873, mature,MIMAT0027646;;;;;;;;;;;;;;;;;;;;
hsa-mir-6873, mature,MIMAT0027647;;;;;;;;;;;;;;;;;;;;
hsa-mir-6874, mature,MIMAT0027648;;;;;;;;;;;;;;;;;;;;
hsa-mir-6874, mature,MIMAT0027649;;;;;;;;;;;;;;;;;;;;
hsa-mir-6875, mature,MIMAT0027650;;;;;;;;;;;;;;;;;;;;
hsa-mir-6875, mature,MIMAT0027651;;;;;;;;;;;;;;;;;;;;
hsa-mir-6876, mature,MIMAT0027652;;;;;;;;;;;;;;;;;;;;
hsa-mir-6876, mature,MIMAT0027653;;;;;;;;;;;;;;;;;;;;
hsa-mir-6877, mature,MIMAT0027654;;;;;;;;;;;;;;;;;;;;
hsa-mir-6877, mature,MIMAT0027655;;;;;;;;;;;;;;;;;;;;
hsa-mir-6878, mature,MIMAT0027656;;;;;;;;;;;;;;;;;;;;
hsa-mir-6878, mature,MIMAT0027657;;;;;;;;;;;;;;;;;;;;
hsa-mir-6879, mature,MIMAT0027659;;;;;;;;;;;;;;;;;;;;
hsa-mir-6880, mature,MIMAT0027661;;;;;;;;;;;;;;;;;;;;
hsa-mir-6881, mature,MIMAT0027662;;;;;;;;;;;;;;;;;;;;
hsa-mir-6881, mature,MIMAT0027663;;;;;;;;;;;;;;;;;;;;
hsa-mir-6882, mature,MIMAT0027664;;;;;;;;;;;;;;;;;;;;
hsa-mir-6882, mature,MIMAT0027665;;;;;;;;;;;;;;;;;;;;
hsa-mir-6883, mature,MIMAT0027666;;;;;;;;;;;;;;;;;;;;
hsa-mir-6883, mature,MIMAT0027667;;;;;;;;;;;;;;;;;;;;
hsa-mir-6884, mature,MIMAT0027668;;;;;;;;;;;;;;;;;;;;
hsa-mir-6884, mature,MIMAT0027669;;;;;;;;;;;;;;;;;;;;
hsa-mir-6885, mature,MIMAT0027670;;;;;;;;;;;;;;;;;;;;
hsa-mir-6885, mature,MIMAT0027671;;;;;;;;;;;;;;;;;;;;
hsa-mir-6886, mature,MIMAT0027672;;;;;;;;;;;;;;;;;;;;
hsa-mir-6886, mature,MIMAT0027673;;;;;;;;;;;;;;;;;;;;
hsa-mir-6887, mature,MIMAT0027674;;;;;;;;;;;;;;;;;;;;
hsa-mir-6888, mature,MIMAT0027676;;;;;;;;;;;;;;;;;;;;
hsa-mir-6888, mature,MIMAT0027677;;;;;;;;;;;;;;;;;;;;
hsa-mir-6889, mature,MIMAT0027678;;;;;;;;;;;;;;;;;;;;
hsa-mir-6889, mature,MIMAT0027679;;;;;;;;;;;;;;;;;;;;
hsa-mir-6890, mature,MIMAT0027680;;;;;;;;;;;;;;;;;;;;
hsa-mir-6890, mature,MIMAT0027681;;;;;;;;;;;;;;;;;;;;
hsa-mir-6891, mature,MIMAT0027682;;;;;;;;;;;;;;;;;;;;
hsa-mir-6891, mature,MIMAT0027683;;;;;;;;;;;;;;;;;;;;
hsa-mir-6892, mature,MIMAT0027684;;;;;;;;;;;;;;;;;;;;
hsa-mir-6892, mature,MIMAT0027685;;;;;;;;;;;;;;;;;;;;
hsa-mir-6893, mature,MIMAT0027687;;;;;;;;;;;;;;;;;;;;
hsa-mir-6894, mature,MIMAT0027688;;;;;;;;;;;;;;;;;;;;
hsa-mir-6894, mature,MIMAT0027689;;;;;;;;;;;;;;;;;;;;
hsa-mir-6895, mature,MIMAT0027690;;;;;;;;;;;;;;;;;;;;
hsa-mir-6895, mature,MIMAT0027691;;;;;;;;;;;;;;;;;;;;
hsa-mir-7-1, mature,MIMAT0000252;;;;;;;;;;;;;;;;;;;;
hsa-mir-7-1, mature,MIMAT0004553;-2.4961749474120905;9.378805038376623e-08;3.832573416916867e-07;True;-1.6760565016375588;0.003694953158778483;0.008086056912689144;True;2.7178786132062642;0.0015060346001609163;0.0047371633786879724;True;-4.573335112912241;1.7519069869215204e-11;3.098109197924373e-10;True;-1.9075525442910508;4.876951637022516e-06;0.0001228991812529674;True
hsa-mir-7-2, mature,MIMAT0004554;;;;;;;;;;;;;;;;;;;;
hsa-mir-708, mature,MIMAT0004926;1.293441227009898;0.05489115519481741;0.06961292095587955;False;-1.0254804081445466;0.367422375052902;0.4267752202537554;False;-2.1216499628309884;0.02606754325406308;0.04254419795238597;True;2.223583691771359;0.3546877744025119;0.4256253292830143;False;-1.0138096917542203;0.49454464690923783;0.6423982011398347;False
hsa-mir-708, mature,MIMAT0004927;1.2713401938172944;0.10192315487266836;0.1254147370366291;False;-1.0637388598974633;0.10109755064921805;0.14267037521525164;False;-1.957145649609454;0.008297069781812542;0.016690617119227556;True;1.6485091396001859;0.8804590204577933;0.8991921911058315;False;-1.4043040103804922;0.11127298100637632;0.214051841325243;False
hsa-mir-7106, mature,MIMAT0028109;;;;;;;;;;;;;;;;;;;;
hsa-mir-7106, mature,MIMAT0028110;;;;;;;;;;;;;;;;;;;;
hsa-mir-7107, mature,MIMAT0028111;;;;;;;;;;;;;;;;;;;;
hsa-mir-7107, mature,MIMAT0028112;;;;;;;;;;;;;;;;;;;;
hsa-mir-7108, mature,MIMAT0028113;;;;;;;;;;;;;;;;;;;;
hsa-mir-7108, mature,MIMAT0028114;;;;;;;;;;;;;;;;;;;;
hsa-mir-7109, mature,MIMAT0028115;;;;;;;;;;;;;;;;;;;;
hsa-mir-7109, mature,MIMAT0028116;;;;;;;;;;;;;;;;;;;;
hsa-mir-711, mature,MIMAT0012734;;;;;;;;;;;;;;;;;;;;
hsa-mir-7110, mature,MIMAT0028117;;;;;;;;;;;;;;;;;;;;
hsa-mir-7110, mature,MIMAT0028118;;;;;;;;;;;;;;;;;;;;
hsa-mir-7111, mature,MIMAT0028119;;;;;;;;;;;;;;;;;;;;
hsa-mir-7111, mature,MIMAT0028120;;;;;;;;;;;;;;;;;;;;
hsa-mir-7112, mature,MIMAT0028121;;;;;;;;;;;;;;;;;;;;
hsa-mir-7112, mature,MIMAT0028122;;;;;;;;;;;;;;;;;;;;
hsa-mir-7113, mature,MIMAT0028123;;;;;;;;;;;;;;;;;;;;
hsa-mir-7113, mature,MIMAT0028124;;;;;;;;;;;;;;;;;;;;
hsa-mir-7114, mature,MIMAT0028125;;;;;;;;;;;;;;;;;;;;
hsa-mir-7114, mature,MIMAT0028126;;;;;;;;;;;;;;;;;;;;
hsa-mir-7151, mature,MIMAT0028212;;;;;;;;;;;;;;;;;;;;
hsa-mir-7151, mature,MIMAT0028213;;;;;;;;;;;;;;;;;;;;
hsa-mir-7152, mature,MIMAT0028214;;;;;;;;;;;;;;;;;;;;
hsa-mir-7152, mature,MIMAT0028215;;;;;;;;;;;;;;;;;;;;
hsa-mir-7153, mature,MIMAT0028216;;;;;;;;;;;;;;;;;;;;
hsa-mir-7153, mature,MIMAT0028217;;;;;;;;;;;;;;;;;;;;
hsa-mir-7154, mature,MIMAT0028218;;;;;;;;;;;;;;;;;;;;
hsa-mir-7154, mature,MIMAT0028219;;;;;;;;;;;;;;;;;;;;
hsa-mir-7155, mature,MIMAT0028220;;;;;;;;;;;;;;;;;;;;
hsa-mir-7155, mature,MIMAT0028221;;;;;;;;;;;;;;;;;;;;
hsa-mir-7156, mature,MIMAT0028222;;;;;;;;;;;;;;;;;;;;
hsa-mir-7156, mature,MIMAT0028223;;;;;;;;;;;;;;;;;;;;
hsa-mir-7157, mature,MIMAT0028224;;;;;;;;;;;;;;;;;;;;
hsa-mir-7157, mature,MIMAT0028225;;;;;;;;;;;;;;;;;;;;
hsa-mir-7158, mature,MIMAT0028227;;;;;;;;;;;;;;;;;;;;
hsa-mir-7159, mature,MIMAT0028228;;;;;;;;;;;;;;;;;;;;
hsa-mir-7159, mature,MIMAT0028229;;;;;;;;;;;;;;;;;;;;
hsa-mir-7160, mature,MIMAT0028230;;;;;;;;;;;;;;;;;;;;
hsa-mir-7160, mature,MIMAT0028231;;;;;;;;;;;;;;;;;;;;
hsa-mir-7161, mature,MIMAT0028232;;;;;;;;;;;;;;;;;;;;
hsa-mir-7161, mature,MIMAT0028233;;;;;;;;;;;;;;;;;;;;
hsa-mir-7162, mature,MIMAT0028235;;;;;;;;;;;;;;;;;;;;
hsa-mir-718, mature,MIMAT0012735;;;;;;;;;;;;;;;;;;;;
hsa-mir-744, mature,MIMAT0004945;2.0473097931895117;6.473258507583853e-08;2.913381173463803e-07;True;;;;;-3.195193341078041;0.0007151530181277614;0.002604662571286373;True;2.005536168310251;0.05576108231016321;0.11494308991542845;False;;;;
hsa-mir-744, mature,MIMAT0004946;;;;;;;;;;;;;;;;;;;;
hsa-mir-758, mature,MIMAT0003879;2.063490856966194;1.9054442136378755e-05;3.917403942323831e-05;True;1.2706851529165042;0.2887521354467124;0.34742288806735916;False;-2.1565565676846967;0.021802586920844767;0.03679851255908434;True;1.3903331267249952;0.28200987156244883;0.3562229956578301;False;-2.486584475991047;0.00024526401326162414;0.001872925192179675;True
hsa-mir-758, mature,MIMAT0022929;1.6558746116697474;0.0006795103607920124;0.0010750807605734364;True;1.3167326145579232;0.7182012005923224;0.7453496995837847;False;-1.661366218101047;0.029615780738218894;0.04766074481592436;True;1.2639568844688915;0.377943459790233;0.4494138310679756;False;-2.878599354480741;5.088683130484993e-05;0.0006843853272557054;True
hsa-mir-760, mature,MIMAT0004957;;;;;;;;;;;;;;;;;;;;
hsa-mir-762, mature,MIMAT0010313;;;;;;;;;;;;;;;;;;;;
hsa-mir-764, mature,MIMAT0010367;;;;;;;;;;;;;;;;;;;;
hsa-mir-7641-1, mature,MIMAT0029782;;;;;;;;;;;;;;;;;;;;
hsa-mir-765, mature,MIMAT0003945;;;;;;;;;;;;;;;;;;;;
hsa-mir-766, mature,MIMAT0003888;;;;;;;;;;;;;;;;;;;;
hsa-mir-766, mature,MIMAT0022714;;;;;;;;;;;;;;;;;;;;
hsa-mir-767, mature,MIMAT0003882;-94.20026582519172;1.717913673176784e-11;4.0616387558679677e-10;True;-118.64303203606418;9.94347072179105e-12;4.289897368544138e-10;True;-1.8140989980310485;0.1754841603681554;0.2168482838835063;False;-13.811288078865122;4.6099311518330095e-10;6.195747468063565e-09;True;-2.4846474173531212;0.010960548132141819;0.032881644396425457;True
hsa-mir-767, mature,MIMAT0003883;-67.63681547920677;3.99610812216632e-11;7.054943577106582e-10;True;-61.5747503477857;2.9534425470602614e-11;1.082287518790937e-09;True;;;;;-15.579137567114417;4.4052714947110077e-10;6.167380092595411e-09;True;-2.830971832559583;0.001658201000653203;0.007707470324111925;True
hsa-mir-769, mature,MIMAT0003886;;;;;;;;;-2.338501792017172;0.00013080071051131705;0.0006754782960733687;True;;;;;;;;
hsa-mir-769, mature,MIMAT0003887;;;;;;;;;;;;;;;;;;;;
hsa-mir-770, mature,MIMAT0003948;;;;;;;;;;;;;;;;;;;;
hsa-mir-7702, mature,MIMAT0030017;;;;;;;;;;;;;;;;;;;;
hsa-mir-7703, mature,MIMAT0030018;;;;;;;;;;;;;;;;;;;;
hsa-mir-7704, mature,MIMAT0030019;;;;;;;;;;;;;;;;;;;;
hsa-mir-7705, mature,MIMAT0030020;;;;;;;;;;;;;;;;;;;;
hsa-mir-7706, mature,MIMAT0030021;;;;;;;;;;;;;;;;;;;;
hsa-mir-7843, mature,MIMAT0030412;;;;;;;;;;;;;;;;;;;;
